departamento_nombre,localidad_censal_nombre,municipio_nombre,provincia_nombre
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,                      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,Coronel Pringles      ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,El Divisorio          ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,El Pensamiento        ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,Indio Rico            ,Coronel Pringles      ,Buenos Aires
Coronel Pringles      ,Lartigau              ,Coronel Pringles      ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,                      ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,Cascada               ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,Coronel Suárez        ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,Curamalal             ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,D'Orbigny             ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,Huanguelén            ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,Pasman                ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,San José              ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,Santa María           ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,Santa Trinidad        ,Coronel Suárez        ,Buenos Aires
Coronel Suárez        ,Villa La Arcadia      ,Coronel Suárez        ,Buenos Aires
Chacabuco             ,                      ,Chacabuco             ,Buenos Aires
Chacabuco             ,                      ,Chacabuco             ,Buenos Aires
Chacabuco             ,                      ,Chacabuco             ,Buenos Aires
Chacabuco             ,                      ,Chacabuco             ,Buenos Aires
Chacabuco             ,                      ,Chacabuco             ,Buenos Aires
Chacabuco             ,                      ,Chacabuco             ,Buenos Aires
Chacabuco             ,                      ,Chacabuco             ,Buenos Aires
Chacabuco             ,                      ,Chacabuco             ,Buenos Aires
