departamento_nombre,localidad_censal_nombre,municipio_nombre,provincia_nombre
La Plata       ,Ignacio Correas       ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,La Plata              ,La Plata       ,Buenos Aires
La Plata       ,Lomas de Copello      ,La Plata       ,Buenos Aires
La Plata       ,Ruta Sol              ,La Plata       ,Buenos Aires
Laprida        ,Laprida               ,Laprida        ,Buenos Aires
Laprida        ,Pueblo Nuevo          ,Laprida        ,Buenos Aires
Laprida        ,Pueblo San Jorge      ,Laprida        ,Buenos Aires
Las Flores     ,Coronel Boerr         ,Las Flores     ,Buenos Aires
Las Flores     ,El Trigo              ,Las Flores     ,Buenos Aires
Las Flores     ,Las Flores            ,Las Flores     ,Buenos Aires
Las Flores     ,Pardo                 ,Las Flores     ,Buenos Aires
Leandro N. Alem,Alberdi Viejo         ,Leandro N. Alem,Buenos Aires
Leandro N. Alem,El Dorado             ,Leandro N. Alem,Buenos Aires
Leandro N. Alem,Fortín Acha           ,Leandro N. Alem,Buenos Aires
Leandro N. Alem,Juan Bautista Alberdi ,Leandro N. Alem,Buenos Aires
Leandro N. Alem,Leandro N. Alem       ,Leandro N. Alem,Buenos Aires
Leandro N. Alem,Vedia                 ,Leandro N. Alem,Buenos Aires
Lincoln        ,Arenaza               ,Lincoln        ,Buenos Aires
Lincoln        ,Bayauca               ,Lincoln        ,Buenos Aires
Lincoln        ,Bermúdez              ,Lincoln        ,Buenos Aires
Lincoln        ,Carlos Salas          ,Lincoln        ,Buenos Aires
Lincoln        ,Coronel Martínez de Ho,Lincoln        ,Buenos Aires
Lincoln        ,El Triunfo            ,Lincoln        ,Buenos Aires
Lincoln        ,Las Toscas            ,Lincoln        ,Buenos Aires
Lincoln        ,Lincoln               ,Lincoln        ,Buenos Aires
Lincoln        ,Pasteur               ,Lincoln        ,Buenos Aires
Lincoln        ,Roberts               ,Lincoln        ,Buenos Aires
Lincoln        ,Triunvirato           ,Lincoln        ,Buenos Aires
Lobería        ,Arenas Verdes         ,Lobería        ,Buenos Aires
Lobería        ,Licenciado Matienzo   ,Lobería        ,Buenos Aires
Lobería        ,Lobería               ,Lobería        ,Buenos Aires
Lobería        ,Pieres                ,Lobería        ,Buenos Aires
Lobería        ,San Manuel            ,Lobería        ,Buenos Aires
Lobería        ,Tamangueyú            ,Lobería        ,Buenos Aires
Lobos          ,Antonio Carboni       ,Lobos          ,Buenos Aires
Lobos          ,Elvira                ,Lobos          ,Buenos Aires
Lobos          ,Laguna de Lobos       ,Lobos          ,Buenos Aires
Lobos          ,Lobos                 ,Lobos          ,Buenos Aires
Lobos          ,Salvador María        ,Lobos          ,Buenos Aires
Lomas de Zamora,Lomas de Zamora       ,Lomas de Zamora,Buenos Aires
Lomas de Zamora,Lomas de Zamora       ,Lomas de Zamora,Buenos Aires
Lomas de Zamora,Lomas de Zamora       ,Lomas de Zamora,Buenos Aires
Lomas de Zamora,Lomas de Zamora       ,Lomas de Zamora,Buenos Aires
Lomas de Zamora,Lomas de Zamora       ,Lomas de Zamora,Buenos Aires
Lomas de Zamora,Lomas de Zamora       ,Lomas de Zamora,Buenos Aires
Lomas de Zamora,Lomas de Zamora       ,Lomas de Zamora,Buenos Aires
Luján          ,Carlos Keen           ,Luján          ,Buenos Aires
Luján          ,Club de Campo Los Puen,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Luján                 ,Luján          ,Buenos Aires
Luján          ,Olivera               ,Luján          ,Buenos Aires
Luján          ,Torres                ,Luján          ,Buenos Aires
Magdalena      ,Atalaya               ,Magdalena      ,Buenos Aires
Magdalena      ,General Mansilla      ,Magdalena      ,Buenos Aires
Magdalena      ,Los Naranjos          ,Magdalena      ,Buenos Aires
Magdalena      ,Magdalena             ,Magdalena      ,Buenos Aires
Magdalena      ,Roberto J. Payró      ,Magdalena      ,Buenos Aires
Magdalena      ,Vieytes               ,Magdalena      ,Buenos Aires
Maipú          ,Las Armas             ,Maipú          ,Buenos Aires
Maipú          ,Maipú                 ,Maipú          ,Buenos Aires
Maipú          ,Santo Domingo         ,Maipú          ,Buenos Aires
Malvinas Argent,Malvinas Argentinas   ,Malvinas Argent,Buenos Aires
Malvinas Argent,Malvinas Argentinas   ,Malvinas Argent,Buenos Aires
Malvinas Argent,Malvinas Argentinas   ,Malvinas Argent,Buenos Aires
Malvinas Argent,Malvinas Argentinas   ,Malvinas Argent,Buenos Aires
Malvinas Argent,Malvinas Argentinas   ,Malvinas Argent,Buenos Aires
Malvinas Argent,Malvinas Argentinas   ,Malvinas Argent,Buenos Aires
Malvinas Argent,Malvinas Argentinas   ,Malvinas Argent,Buenos Aires
Mar Chiquita   ,Coronel Vidal         ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,General Pirán         ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,La Armonía            ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Mar Chiquita          ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Mar de Cobo           ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Mar de Cobo           ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Mar de Cobo           ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Santa Clara del Mar   ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Santa Clara del Mar   ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Santa Clara del Mar   ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Santa Clara del Mar   ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Santa Clara del Mar   ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Santa Clara del Mar   ,Mar Chiquita   ,Buenos Aires
Mar Chiquita   ,Vivoratá              ,Mar Chiquita   ,Buenos Aires
Marcos Paz     ,Barrio Santa Rosa     ,Marcos Paz     ,Buenos Aires
Marcos Paz     ,Marcos Paz            ,Marcos Paz     ,Buenos Aires
Marcos Paz     ,Marcos Paz            ,Marcos Paz     ,Buenos Aires
Mercedes       ,Goldney               ,Mercedes       ,Buenos Aires
Mercedes       ,Gowland               ,Mercedes       ,Buenos Aires
Mercedes       ,Mercedes              ,Mercedes       ,Buenos Aires
Mercedes       ,Jorge Born            ,Mercedes       ,Buenos Aires
Merlo          ,Merlo                 ,Merlo          ,Buenos Aires
Merlo          ,Merlo                 ,Merlo          ,Buenos Aires
Merlo          ,Merlo                 ,Merlo          ,Buenos Aires
Merlo          ,Merlo                 ,Merlo          ,Buenos Aires
Merlo          ,Merlo                 ,Merlo          ,Buenos Aires
Monte          ,Abbott                ,Monte          ,Buenos Aires
Monte          ,San Miguel del Monte  ,Monte          ,Buenos Aires
Monte          ,Zenón Videla Dorna    ,Monte          ,Buenos Aires
Monte Hermoso  ,Balneario Sauce Grande,Monte Hermoso  ,Buenos Aires
Monte Hermoso  ,Monte Hermoso         ,Monte Hermoso  ,Buenos Aires
Moreno         ,Moreno                ,Moreno         ,Buenos Aires
Moreno         ,Moreno                ,Moreno         ,Buenos Aires
Moreno         ,Moreno                ,Moreno         ,Buenos Aires
Moreno         ,Moreno                ,Moreno         ,Buenos Aires
Moreno         ,Moreno                ,Moreno         ,Buenos Aires
Moreno         ,Moreno                ,Moreno         ,Buenos Aires
Morón          ,Morón                 ,Morón          ,Buenos Aires
Morón          ,Morón                 ,Morón          ,Buenos Aires
Morón          ,Morón                 ,Morón          ,Buenos Aires
Morón          ,Morón                 ,Morón          ,Buenos Aires
Morón          ,Morón                 ,Morón          ,Buenos Aires
Navarro        ,José Juan Almeyra     ,Navarro        ,Buenos Aires
Navarro        ,Las Marianas          ,Navarro        ,Buenos Aires
Navarro        ,Navarro               ,Navarro        ,Buenos Aires
Navarro        ,Villa Moll            ,Navarro        ,Buenos Aires
Necochea       ,Claraz                ,Necochea       ,Buenos Aires
Necochea       ,Energía               ,Necochea       ,Buenos Aires
Necochea       ,Juan N. Fernández     ,Necochea       ,Buenos Aires
Necochea       ,Necochea - Quequén    ,Necochea       ,Buenos Aires
Necochea       ,Necochea - Quequén    ,Necochea       ,Buenos Aires
Necochea       ,Necochea - Quequén    ,Necochea       ,Buenos Aires
Necochea       ,Nicanor Olivera       ,Necochea       ,Buenos Aires
Necochea       ,Ramón Santamarina     ,Necochea       ,Buenos Aires
9 de Julio     ,Alfredo Demarchi      ,9 de Julio     ,Buenos Aires
9 de Julio     ,Carlos María Naón     ,9 de Julio     ,Buenos Aires
9 de Julio     ,12 de Octubre         ,9 de Julio     ,Buenos Aires
9 de Julio     ,Dudignac              ,9 de Julio     ,Buenos Aires
9 de Julio     ,La Aurora             ,9 de Julio     ,Buenos Aires
9 de Julio     ,Manuel B. Gonnet      ,9 de Julio     ,Buenos Aires
9 de Julio     ,Marcelino Ugarte      ,9 de Julio     ,Buenos Aires
9 de Julio     ,Morea                 ,9 de Julio     ,Buenos Aires
9 de Julio     ,Norumbega             ,9 de Julio     ,Buenos Aires
9 de Julio     ,9 de Julio            ,9 de Julio     ,Buenos Aires
9 de Julio     ,Patricios             ,9 de Julio     ,Buenos Aires
9 de Julio     ,Villa Fournier        ,9 de Julio     ,Buenos Aires
Olavarría      ,Blancagrande          ,Olavarría      ,Buenos Aires
Olavarría      ,Colonia Nievas        ,Olavarría      ,Buenos Aires
Olavarría      ,Colonia San Miguel    ,Olavarría      ,Buenos Aires
Olavarría      ,Espigas               ,Olavarría      ,Buenos Aires
Olavarría      ,Hinojo                ,Olavarría      ,Buenos Aires
Olavarría      ,Hinojo                ,Olavarría      ,Buenos Aires
Olavarría      ,Hinojo                ,Olavarría      ,Buenos Aires
Olavarría      ,Olavarría             ,Olavarría      ,Buenos Aires
Olavarría      ,Recalde               ,Olavarría      ,Buenos Aires
Olavarría      ,Santa Luisa           ,Olavarría      ,Buenos Aires
Olavarría      ,Sierra Chica          ,Olavarría      ,Buenos Aires
Olavarría      ,Sierras Bayas         ,Olavarría      ,Buenos Aires
Olavarría      ,Sierras Bayas         ,Olavarría      ,Buenos Aires
Olavarría      ,Villa Alfredo Fortabat,Olavarría      ,Buenos Aires
Olavarría      ,Villa La Serranía     ,Olavarría      ,Buenos Aires
Patagones      ,Bahía San Blas        ,Patagones      ,Buenos Aires
Patagones      ,Cardenal Cagliero     ,Patagones      ,Buenos Aires
Patagones      ,Carmen de Patagones   ,Patagones      ,Buenos Aires
Patagones      ,José B. Casas         ,Patagones      ,Buenos Aires
Patagones      ,Juan A. Pradere       ,Patagones      ,Buenos Aires
Patagones      ,Stroeder              ,Patagones      ,Buenos Aires
Patagones      ,Villalonga            ,Patagones      ,Buenos Aires
Pehuajó        ,Capitán Castro        ,Pehuajó        ,Buenos Aires
Pehuajó        ,San Esteban           ,Pehuajó        ,Buenos Aires
Pehuajó        ,Francisco Madero      ,Pehuajó        ,Buenos Aires
Pehuajó        ,Inocencio Sosa        ,Pehuajó        ,Buenos Aires
Pehuajó        ,Juan José Paso        ,Pehuajó        ,Buenos Aires
Pehuajó        ,Magdala               ,Pehuajó        ,Buenos Aires
Pehuajó        ,Mones Cazón           ,Pehuajó        ,Buenos Aires
Pehuajó        ,Nueva Plata           ,Pehuajó        ,Buenos Aires
Pehuajó        ,Pehuajó               ,Pehuajó        ,Buenos Aires
Pehuajó        ,San Bernardo          ,Pehuajó        ,Buenos Aires
Pellegrini     ,Bocayuva              ,Pellegrini     ,Buenos Aires
Pellegrini     ,De Bary               ,Pellegrini     ,Buenos Aires
Pellegrini     ,Pellegrini            ,Pellegrini     ,Buenos Aires
Pergamino      ,Acevedo               ,Pergamino      ,Buenos Aires
Pergamino      ,Fontezuela            ,Pergamino      ,Buenos Aires
Pergamino      ,Guerrico              ,Pergamino      ,Buenos Aires
Pergamino      ,Juan A. de la Peña    ,Pergamino      ,Buenos Aires
Pergamino      ,Juan Anchorena        ,Pergamino      ,Buenos Aires
Pergamino      ,La Violeta            ,Pergamino      ,Buenos Aires
Pergamino      ,Manuel Ocampo         ,Pergamino      ,Buenos Aires
Pergamino      ,Mariano Benítez       ,Pergamino      ,Buenos Aires
Pergamino      ,Mariano H. Alfonzo    ,Pergamino      ,Buenos Aires
Pergamino      ,Pergamino             ,Pergamino      ,Buenos Aires
Pergamino      ,Pinzón                ,Pergamino      ,Buenos Aires
Pergamino      ,Rancagua              ,Pergamino      ,Buenos Aires
Pergamino      ,Villa Angélica        ,Pergamino      ,Buenos Aires
Pergamino      ,Villa San José        ,Pergamino      ,Buenos Aires
Pila           ,Casalins              ,Pila           ,Buenos Aires
Pila           ,Pila                  ,Pila           ,Buenos Aires
Pilar          ,Pilar                 ,Pilar          ,Buenos Aires
Pilar          ,Pilar                 ,Pilar          ,Buenos Aires
Pilar          ,Pilar                 ,Pilar          ,Buenos Aires
Pilar          ,Pilar                 ,Pilar          ,Buenos Aires
Pilar          ,Pilar                 ,Pilar          ,Buenos Aires
Pilar          ,Pilar                 ,Pilar          ,Buenos Aires
